user_id,fold
179379,train
176097,train
198631,train
198759,train
175933,train
181753,train
170978,train
124075,train
224687,train
125256,train
193469,train
172780,train
189221,train
188185,train
124792,train
179586,train
178607,train
184293,train
168216,train
227204,train
203530,train
181681,train
196835,train
176836,train
202038,train
223145,train
221214,train
173157,train
171960,train
175757,train
173430,train
185264,train
125552,train
184221,train
128821,train
178590,train
204808,train
221278,train
219357,train
217720,train
179741,train
201853,train
137137,train
205593,train
215230,train
199496,train
190158,train
225052,train
192794,train
208704,train
186439,train
203625,train
199434,train
149076,train
179919,train
191558,train
181611,train
194150,train
176311,train
196974,train
172703,train
177526,train
206571,train
167726,train
189141,train
145472,train
177349,train
175773,train
222129,train
186261,train
178596,train
174730,train
181497,train
182140,train
224473,train
172984,train
207099,train
204882,train
173362,train
197234,train
184844,train
226296,train
182091,train
227520,train
166251,train
218607,train
192211,train
200937,train
197320,train
188814,train
179599,train
207465,train
201005,train
221613,train
178612,train
187870,train
182050,train
188785,train
173167,train
194037,train
211306,train
190594,train
211854,train
169597,train
224253,train
179017,train
221513,train
201150,train
188778,train
222647,train
196627,train
186485,train
211232,train
192744,train
175381,train
184936,train
195016,train
145196,train
138712,train
173924,train
223034,train
196632,train
189757,train
84854,train
176856,train
208084,train
133607,train
132239,train
222435,train
138142,train
204031,train
182702,train
178931,train
222193,train
222583,train
188768,train
220290,train
137987,train
186223,train
170996,train
182413,train
190955,train
168465,train
195062,train
222252,train
124883,train
183653,train
200011,train
201670,train
182404,train
227277,train
203198,train
222326,train
221813,train
190247,train
226818,train
193586,train
151425,train
187890,train
224236,train
178765,train
207823,train
179044,train
119954,train
174950,train
126774,train
170175,train
175200,train
213202,train
182057,train
179778,train
224579,train
188712,train
186495,train
214736,train
184299,train
185349,train
166128,train
180767,train
192977,train
187304,train
180044,train
133722,train
175767,train
181764,train
120439,train
182199,train
193218,train
204999,train
120289,train
169448,train
191526,train
199377,train
145254,train
174962,train
224151,train
189813,train
179792,train
116243,train
185215,train
222004,train
173479,train
189358,train
96978,train
182742,train
217682,train
145640,train
152116,train
110698,train
183453,train
90430,train
198443,train
202352,train
224484,train
184953,train
226998,train
171530,train
172076,train
211381,train
134409,train
186978,train
200662,train
189683,train
203042,train
200750,train
172834,train
187069,train
218893,train
193937,train
187621,train
222347,train
224045,train
209450,train
171959,train
220155,train
220924,train
172169,train
205136,train
176843,train
196435,train
204664,train
192511,train
173451,train
180522,train
225822,train
174780,train
190866,train
222997,train
183473,train
191508,train
181553,train
207218,train
120304,train
180904,train
186868,train
205598,train
218937,train
182070,train
176021,train
218431,train
223122,train
188707,train
139347,train
223965,train
184035,train
108734,train
134654,train
103689,train
175008,train
218185,train
222584,train
129421,train
184994,train
203562,train
180732,train
123686,train
142626,train
118682,train
222618,train
177495,train
200588,train
222371,train
180382,train
194601,train
180673,train
196655,train
167863,train
205528,train
182001,train
174867,train
182443,train
220484,train
196916,train
197133,train
178260,train
223626,train
150892,train
208686,train
124343,train
227175,train
185465,train
207689,train
138126,train
196856,train
179099,train
168124,train
187195,train
221296,train
121964,train
183507,train
195125,train
121352,train
196101,train
200663,train
209399,train
121624,train
173261,train
207237,train
176813,train
212803,train
221086,train
181387,train
137023,train
177242,train
214309,train
205418,train
205375,train
174980,train
183396,train
184784,train
121926,train
193227,train
222974,train
227489,train
150801,train
189963,train
186914,train
209983,train
178686,train
211650,train
149694,train
182585,train
186394,train
179647,train
119171,train
222197,train
175412,train
181870,train
203434,train
182531,train
180020,train
181544,train
180735,train
176010,train
182101,train
192304,train
198300,train
175630,train
187363,train
189781,train
194215,train
90003,train
181269,train
109406,train
219637,train
108740,train
181231,train
197948,train
200170,train
221173,train
121619,train
169156,train
206781,train
185497,train
185528,train
190003,train
178627,train
189647,train
183650,train
214732,train
225999,train
214973,train
196315,train
179214,train
202438,train
177870,train
174811,train
217911,train
186358,train
208320,train
176173,train
184158,train
224778,train
199471,train
172653,train
224551,train
201545,train
212245,train
184781,train
199473,train
177366,train
213658,train
206794,train
174783,train
196892,train
178435,train
178819,train
211354,train
172484,train
102832,train
196848,train
224494,train
177371,train
196793,train
186072,train
191290,train
222325,train
199645,train
198367,train
224541,train
187247,train
154842,train
214703,train
226647,train
176605,train
103509,train
170947,train
186933,train
140107,train
222775,train
189576,train
117869,train
174355,train
226291,train
206036,train
203566,train
179499,train
226786,train
191626,train
186245,train
179095,train
174124,train
207922,train
227216,train
93575,train
128759,train
92591,train
184492,train
227521,train
186053,train
185838,train
188116,train
188081,train
192782,train
192414,train
190212,train
124341,train
219767,train
223181,train
165807,train
196861,train
194255,train
201312,train
176276,train
166595,train
202419,train
179042,train
208665,train
182559,train
196694,train
196638,train
227050,train
203468,train
173032,train
206631,train
221049,train
203806,train
198629,train
200309,train
122350,train
183022,train
175941,train
127294,train
179366,train
176699,train
174079,train
221247,train
224126,train
209986,train
186023,train
180954,train
174275,train
138068,train
189264,train
196559,train
221555,train
219734,train
195521,train
185780,train
186232,train
172565,train
199665,train
190954,train
198462,train
219691,train
175293,train
166866,train
171552,train
178154,train
217831,train
200509,train
211226,train
224011,train
146388,train
221796,train
105397,train
220721,train
185708,train
172773,train
176645,train
122488,train
219022,train
191616,train
203121,train
211442,train
198304,train
172224,train
177498,train
181975,train
227663,train
180936,train
126231,train
177503,train
136908,train
217631,train
192452,train
175483,train
178823,train
190809,train
200194,train
166538,train
174012,train
214632,train
175127,train
207142,train
178930,train
118438,train
181940,train
222595,train
203213,train
173159,train
201584,train
219556,train
186466,train
217180,train
212319,train
197690,train
177584,train
226773,train
177721,train
177301,train
208032,train
218114,train
205929,train
186886,train
195794,train
200094,train
178446,train
120574,train
103529,train
206401,train
224469,train
185861,train
212469,train
223437,train
180875,train
175141,train
138170,train
220438,train
195019,train
177885,train
118467,train
198329,train
186276,train
131792,train
131030,train
176771,train
184837,train
201025,train
219415,train
186508,train
208169,train
199615,train
177916,train
166003,train
184694,train
198658,train
137199,train
196586,train
173305,train
117918,train
189597,train
226822,train
209360,train
185281,train
218463,train
188238,train
185555,train
176789,train
211995,train
139977,train
222445,train
137308,train
190188,train
184242,train
176362,train
177177,train
131275,train
174770,train
180934,train
182492,train
192766,train
127277,train
227254,train
186937,train
119902,train
141646,train
219398,train
227197,train
176989,train
221952,train
199480,train
214741,train
222374,train
222516,train
174375,train
171101,train
227341,train
186791,train
198708,train
223624,train
206736,train
184349,train
192751,train
200089,train
223469,train
174320,train
186494,train
179077,train
127911,train
219692,train
187261,train
179362,train
175944,train
121832,train
224515,train
119871,train
185885,train
137382,train
190254,train
186106,train
184069,train
181937,train
185228,train
225253,train
189034,train
175660,train
176835,train
86323,train
227836,train
119603,train
183415,train
219613,train
137388,train
181057,train
108835,train
203105,train
191590,train
177893,train
224062,train
138974,train
122995,train
202476,train
200895,train
187933,train
198565,train
205969,train
189897,train
179908,train
137309,train
184243,train
211808,train
177821,train
187892,train
190343,train
185603,train
181817,train
184356,train
145382,train
118622,train
183979,train
197900,train
219540,train
177352,train
220219,train
197997,train
181189,train
131130,train
188217,train
206127,train
186277,train
194696,train
226748,train
217861,train
207080,train
206960,train
120341,train
192381,train
191720,train
97397,train
174670,train
199673,train
171118,train
223128,train
181217,train
186338,train
221227,train
194151,train
219530,train
187023,train
221487,train
222272,train
188095,train
200169,train
219508,train
202292,train
192518,train
127036,train
180677,train
176304,train
183611,train
193591,train
224499,train
194524,train
173045,train
184593,train
182747,train
219060,train
200173,train
172802,train
183263,train
122777,train
197078,train
210687,train
178623,train
182835,train
199932,train
222914,train
145308,train
188586,train
184780,train
119525,train
207108,train
174971,train
93275,train
176331,train
174825,train
181373,train
172562,train
221240,train
222854,train
180594,train
205012,train
172277,train
137021,train
221191,train
187029,train
191699,train
174888,train
166815,train
215061,train
174042,train
198583,train
199593,train
201121,train
188055,train
125888,train
134724,train
181668,train
190748,train
173041,train
124714,train
197105,train
118057,train
122864,train
176486,train
209870,train
171706,train
195425,train
225509,train
137678,train
125474,train
215535,train
198377,train
188889,train
203461,train
193432,train
93467,train
219970,train
181461,train
173939,train
93682,train
172473,train
181169,train
220035,train
173567,train
195865,train
203645,train
225974,train
195036,train
170610,train
181080,train
185328,train
212477,train
175081,train
199753,train
218753,train
166969,train
184223,train
182755,train
225095,train
222000,train
175956,train
223933,train
200071,train
197335,train
179770,train
186051,train
205724,train
196791,train
220183,train
145685,train
183964,train
186546,train
145299,train
166080,train
218168,train
189533,train
220551,train
206440,train
205630,train
181523,train
203216,train
196610,train
180144,train
175942,train
183873,train
202701,train
176345,train
227486,train
178775,train
174054,train
225053,train
186432,train
168142,train
186514,train
169233,train
206497,train
180109,train
187505,train
223846,train
185360,train
224598,train
175310,train
197672,train
184143,train
227733,train
174827,train
195796,train
125811,train
207559,train
122447,train
185118,train
188440,train
102042,train
192277,train
189769,train
169121,train
184657,train
122618,train
183915,train
223741,train
214991,train
227276,train
218442,train
176503,train
181586,train
187005,train
218019,train
199174,train
191232,train
185240,train
207548,train
199574,train
223677,train
138506,train
171896,train
184665,train
180422,train
201474,train
146473,train
193395,train
176677,train
186458,train
174463,train
206873,train
218913,train
155388,train
201315,train
178451,train
199428,train
194707,train
177172,train
175235,train
187240,train
174466,train
221835,train
174315,train
210571,train
175489,train
181035,train
193427,train
186857,train
191372,train
222335,train
173021,train
188614,train
176400,train
181480,train
205858,train
173385,train
175432,train
122035,train
199692,train
186109,train
119617,train
186471,train
219543,train
222860,train
214687,train
179166,train
177320,train
134610,train
206139,train
219362,train
195568,train
178563,train
196887,train
176077,train
171943,train
123937,train
219820,train
172861,train
188316,train
182482,train
204836,train
212301,train
193633,train
218814,train
172231,train
192628,train
183303,train
176897,train
172357,train
225113,train
125611,train
168789,train
217910,train
138519,train
224219,train
184635,train
188966,train
187250,train
104339,train
121656,train
146458,train
198672,train
195614,train
131390,train
195087,train
199166,train
217184,train
174610,train
187021,train
224035,train
120892,train
218982,train
192768,train
199999,train
222973,train
183936,train
120268,train
223855,train
186484,train
200522,train
170550,train
227562,train
201000,train
184900,train
203245,train
174490,train
219071,train
180717,train
183408,train
198386,train
109128,train
176473,train
173165,train
166002,train
220097,train
173435,train
181066,train
185484,train
197201,train
186636,train
200300,train
183428,train
186650,train
214361,train
203288,train
201616,train
199675,train
169999,train
185781,train
159523,train
204635,train
213142,train
209902,train
220788,train
180513,train
208664,train
103653,train
170950,train
121846,train
172954,train
199424,train
211504,train
219765,train
218911,train
226260,train
125557,train
194159,train
181436,train
200302,train
203671,train
205059,train
185299,train
187065,train
222898,train
169221,train
178827,train
199541,train
177493,train
206483,train
124848,train
222851,train
197284,train
205876,train
172219,train
221998,train
220033,train
192201,train
219042,train
214978,train
212593,train
178389,train
224510,train
221978,train
176513,train
184173,train
175615,train
185737,train
206042,train
183652,train
176433,train
175936,train
176131,train
223752,train
205458,train
172752,train
178093,train
133577,train
144551,train
193311,train
191696,train
184435,train
195178,train
172547,train
176059,train
175953,train
174120,train
203223,train
179442,train
188748,train
222302,train
176708,train
137456,train
223874,train
186388,train
142384,train
186926,train
219529,train
226402,train
75241,train
222662,train
198776,train
227714,train
174865,train
93571,train
175565,train
175893,train
171923,train
140019,train
184726,train
179771,train
179068,train
178727,train
221166,train
121526,train
181031,train
175270,train
212220,train
122981,train
221095,train
177369,train
220837,train
176111,train
186099,train
178889,train
182698,train
172385,train
222600,train
92813,train
169624,train
224982,train
199261,train
181895,train
199013,train
227092,train
185397,train
205193,train
177596,train
193556,train
187391,train
179660,train
172923,train
220123,train
217963,train
177626,train
188366,train
196266,train
146383,train
183644,train
224179,train
188249,train
200515,train
119483,train
185165,train
201528,train
178594,train
143373,train
206400,train
202093,train
194231,train
166856,train
227361,train
175864,train
185547,train
204575,train
196644,train
178453,train
123431,train
222259,train
218692,train
205008,train
226772,train
178942,train
155761,train
165891,train
166917,train
183896,train
189040,train
202363,train
182859,train
173914,train
150770,train
173469,train
203481,train
201392,train
183063,train
122247,train
146415,train
179754,train
193577,train
182614,train
204918,train
172198,train
196667,train
224767,train
124701,train
93782,train
126455,train
182446,train
172040,train
120145,train
223464,train
204654,train
185216,train
186657,train
220557,train
193653,train
174550,train
205902,train
195777,train
192699,train
134783,train
205853,train
125007,train
181656,train
168439,train
207452,train
174136,train
182319,train
152146,train
200223,train
223050,train
124648,train
175781,train
175321,train
219948,train
189793,train
207090,train
199691,train
175252,train
189006,train
179061,train
186888,train
102127,train
219835,train
183630,train
220566,train
178981,train
186264,train
199671,train
206896,train
210978,train
225129,train
190140,train
194535,train
178554,train
144934,train
200393,train
184650,train
180403,train
170997,train
204037,train
200452,train
185828,train
185105,train
174591,train
216942,train
180860,train
123219,train
126145,train
195185,train
184757,train
171436,train
217633,train
186959,train
224242,train
119994,train
120026,train
175658,train
181887,train
98683,train
137035,train
209051,train
208079,train
200391,train
201543,train
224491,train
208542,train
177505,train
133270,train
173747,train
195293,train
197693,train
177762,train
218447,train
210346,train
203103,train
125887,train
220819,train
182036,train
185210,train
152986,train
200177,train
185833,train
141698,train
183859,train
224558,train
226001,train
198801,train
209540,train
222747,train
220863,train
209868,train
226166,train
177060,train
196802,train
223213,train
222614,train
196541,train
118518,train
203529,train
138650,train
172501,train
196695,train
183940,train
167833,train
181816,train
225872,train
183552,train
173787,train
211581,train
188700,train
123268,train
168550,train
186472,train
190285,train
227028,train
199682,train
189851,train
171609,train
203305,train
124718,train
175601,train
209141,train
188789,train
136969,train
201512,train
222480,train
198411,train
96958,train
206737,train
198837,train
223563,train
127730,train
200187,train
193942,train
184042,train
208175,train
94132,train
186821,train
197562,train
153518,train
146376,train
219964,train
192596,train
207615,train
187798,train
186969,train
134335,train
183426,train
179490,train
177723,train
118645,train
199555,train
223998,train
190041,train
211611,train
199270,train
173154,train
175644,train
194091,train
185865,train
187119,train
221143,train
144068,train
96983,train
200221,train
207482,train
126760,train
202068,train
205002,train
172009,train
223746,train
177471,train
174945,train
187809,train
196928,train
205134,train
193339,train
217384,train
203390,train
183792,train
195098,train
193083,train
208552,train
174716,train
173319,train
219658,train
222607,train
125614,train
174678,train
198670,train
184213,train
206189,train
220644,train
224603,train
179385,train
178036,train
211356,train
176913,train
187018,train
211991,train
137259,train
183217,train
188407,train
177865,train
185354,train
130765,train
180641,train
175592,train
185604,train
227445,train
179104,train
198524,train
225029,train
224440,train
195418,train
170394,train
174470,train
223142,train
101908,train
212249,train
188041,train
120986,train
184167,train
121370,train
183193,train
173127,train
197129,train
175835,train
205411,train
177659,train
125532,train
178697,train
209140,train
174469,train
184859,train
179630,train
172729,train
186259,train
220827,train
175394,train
202015,train
135894,train
181456,train
227244,train
171072,train
194837,train
200029,train
198001,train
169801,train
199664,train
184270,train
214445,train
185477,train
182751,train
128813,train
180912,train
125564,train
197555,train
185163,train
213653,train
179058,train
222817,train
205617,train
130979,train
191970,train
222994,train
199173,train
193044,train
195063,train
196479,train
183152,train
189974,train
223002,train
214386,train
202163,train
185048,train
203127,train
202469,train
176267,train
203086,train
180459,train
200858,train
205408,train
180428,train
179690,train
221703,train
174319,train
171135,train
221983,train
206230,train
184580,train
204786,train
180040,train
166695,train
199131,train
214620,train
175961,train
197011,train
227514,train
187027,train
227774,train
219059,train
224611,train
145249,train
218484,train
199605,train
170959,train
204965,train
227033,train
197496,train
181221,train
199727,train
192292,train
221536,train
174083,train
182593,train
187309,train
221011,train
220664,train
222013,train
222739,train
209413,train
227559,train
120531,train
210701,train
226281,train
189686,train
202273,train
177075,train
203337,train
183024,train
100582,train
172670,train
148609,train
218105,train
183605,train
221163,train
118440,train
176119,train
202298,train
186517,train
184954,train
153381,train
189458,train
174529,train
198379,train
180429,train
199366,train
199600,train
178757,train
184696,train
182856,train
188247,train
190210,train
186062,train
184960,train
198302,train
188427,train
189771,train
146725,train
180647,train
175401,train
213212,train
191613,train
200721,train
103500,train
221145,train
213632,train
200537,train
223723,train
125816,train
181508,train
173504,train
223439,train
169120,train
198613,train
219155,train
177759,train
184669,train
96987,train
174946,train
219366,train
188955,train
182834,train
185656,train
186986,train
178617,train
200884,train
211380,train
177296,train
219877,train
173327,train
186973,train
180924,train
202304,train
222873,train
120338,train
185605,train
124820,train
185352,train
218467,train
184317,train
189588,train
205413,train
173825,train
181659,train
201007,train
203196,train
199716,train
196532,train
202024,train
182444,train
176670,train
137313,train
189502,train
204798,train
178568,train
186004,train
143332,train
195297,train
186640,train
172222,train
220359,train
136776,train
180208,train
181079,train
189114,train
196748,train
191152,train
178751,train
174374,train
191228,train
179904,train
172650,train
219547,train
184501,train
176140,train
182554,train
205443,train
124676,train
226897,train
221712,train
220486,train
220727,train
127097,train
182867,train
179397,train
207575,train
202303,train
203593,train
182881,train
137508,train
202672,train
121361,train
183889,train
96974,train
173138,train
222270,train
203160,train
153504,train
183921,train
223354,train
142636,train
189254,train
185699,train
186455,train
130977,train
173155,train
201555,train
92809,train
176647,train
178742,train
206522,train
174391,train
198400,train
176467,train
200358,train
221628,train
200264,train
179999,train
176575,train
152296,train
188493,train
137099,train
130990,train
207456,train
181215,train
208655,train
221639,train
220449,train
152069,train
165983,train
177874,train
172459,train
220465,train
192650,train
227775,train
179933,train
100024,train
176766,train
167717,train
188117,train
183220,train
184503,train
181491,train
211309,train
209904,train
223400,train
222952,train
146496,train
178111,train
139593,train
152925,train
175247,train
171620,train
176329,train
125495,train
211846,train
193584,train
202199,train
188713,train
170912,train
126765,train
185676,train
205500,train
226763,train
211730,train
193979,train
184745,train
185262,train
205585,train
206182,train
183660,train
175079,train
190227,train
185155,train
221980,train
221584,train
199032,train
173158,train
181101,train
126671,train
200476,train
176046,train
205550,train
193082,train
220485,train
203218,train
221015,train
196890,train
219335,train
191126,train
206154,train
201605,train
117841,train
179684,train
175957,train
186054,train
193541,train
167843,train
223544,train
186824,train
98748,train
179330,train
166875,train
126220,train
223188,train
175570,train
197115,train
219453,train
204066,train
184208,train
218788,train
174850,train
175471,train
195567,train
188534,train
198218,train
225967,train
195053,train
203378,train
180548,train
173034,train
196891,train
180796,train
165924,train
208960,train
201198,train
138653,train
166004,train
198002,train
183549,train
214737,train
173745,train
180519,train
176929,train
194999,train
123267,train
174623,train
226417,train
179863,train
200609,train
141152,train
183447,train
205489,train
227240,train
184110,train
189523,train
184977,train
126219,train
185304,train
172864,train
173768,train
180892,train
179748,train
188977,train
187271,train
199104,train
221954,train
119044,train
205561,train
176445,train
173600,train
187026,train
117885,train
185359,train
92699,train
171974,train
173571,train
193869,train
202181,train
198415,train
176452,train
184909,train
219348,train
105432,train
180762,train
221171,train
199240,train
167836,train
183707,train
212888,train
137028,train
176138,train
222573,train
181026,train
206368,train
201159,train
203097,train
184026,train
173614,train
197955,train
181729,train
173164,train
178113,train
123986,train
218909,train
172900,train
119785,train
201183,train
205586,train
227837,train
168159,train
220165,train
126078,train
191151,train
213064,train
172865,train
208672,train
214608,train
192504,train
127734,train
179808,train
207910,train
180866,train
222601,train
222604,train
195782,train
177740,train
122041,train
129898,train
202094,train
205691,train
89825,train
203738,train
183301,train
224650,train
197466,train
171908,train
167889,train
178427,train
187841,train
197703,train
222123,train
200608,train
224341,train
183494,train
92759,train
186435,train
206563,train
202796,train
169550,train
178498,train
180009,train
214425,train
187824,train
204547,train
221583,train
137334,train
177725,train
183607,train
220046,train
204239,train
126595,train
119915,train
190156,train
219895,train
182252,train
174774,train
174779,train
198660,train
184488,train
221935,train
131129,train
178632,train
227848,train
166007,train
175019,train
225402,train
131271,train
180221,train
203700,train
221641,train
184783,train
195307,train
201319,train
227306,train
227798,train
188911,train
183327,train
185298,train
180724,train
214698,train
189609,train
183735,train
120393,train
170146,train
220211,train
208338,train
135798,train
186324,train
171619,train
179763,train
196107,train
174842,train
185285,train
179472,train
185812,train
168153,train
223725,train
183854,train
181260,train
92706,train
185482,train
171361,train
208790,train
197238,train
183696,train
223858,train
223584,train
134106,train
179127,train
174433,train
174781,train
179467,train
176955,train
227299,train
126456,train
223930,train
176654,train
121353,train
124317,train
185199,train
143874,train
223471,train
172671,train
203473,train
200090,train
117935,train
184807,train
168176,train
226382,train
220423,train
207275,train
189260,train
195007,train
199643,train
180427,train
221403,train
185204,train
202992,train
195505,train
211518,train
202854,train
134199,train
198570,train
179653,train
85969,train
205815,train
173935,train
221271,train
194139,train
207280,train
172225,train
174611,train
196587,train
182022,train
186246,train
192870,train
181595,train
184504,train
124018,train
125875,train
184237,train
183183,train
189595,train
222058,train
222729,train
198474,train
173855,train
181488,train
183788,train
211815,train
191236,train
171890,train
220576,train
206367,train
172432,train
167774,train
186478,train
220689,train
186268,train
206325,train
142650,train
222638,train
187567,train
183888,train
210449,train
199171,train
196674,train
200088,train
185491,train
189766,train
176367,train
191679,train
126587,train
219410,train
176022,train
196487,train
192885,train
184840,train
181191,train
222368,train
186928,train
184699,train
175931,train
195319,train
178926,train
218994,train
195021,train
142647,train
131291,train
206505,train
169162,train
216154,train
179041,train
176715,train
177909,train
186203,train
150036,train
219974,train
209416,train
226756,train
137409,train
222603,train
203896,train
221686,train
174624,train
172561,train
201532,train
182200,train
211304,train
177829,train
176266,train
201472,train
203418,train
209121,train
171859,train
222774,train
179164,train
215775,train
178585,train
184394,train
203463,train
178615,train
123690,train
216360,train
214443,train
183522,train
208981,train
202862,train
197347,train
198368,train
205573,train
168563,train
165973,train
172163,train
205933,train
227647,train
177763,train
224176,train
197950,train
173184,train
185783,train
202677,train
174813,train
179864,train
193342,train
223602,train
200548,train
175632,train
180417,train
189128,train
191365,train
179622,train
175228,train
184941,train
183916,train
208221,train
205052,train
205524,train
180844,train
205381,train
188139,train
182534,train
220818,train
193650,train
204789,train
138072,train
182972,train
182062,train
222458,train
127671,train
125417,train
219605,train
217915,train
171839,train
223648,train
199714,train
178247,train
123009,train
202201,train
226018,train
143376,train
181650,train
211812,train
179307,train
206016,train
218751,train
200006,train
198609,train
198632,train
173907,train
133652,train
174415,train
194646,train
181965,train
212115,train
131294,train
222949,train
227545,train
186793,train
219732,train
189052,train
168009,train
182374,train
212459,train
219028,train
224223,train
177784,train
180979,train
179401,train
182401,train
182818,train
136808,train
183726,train
220674,train
217186,train
193529,train
227323,train
154821,train
120300,train
211834,train
192409,train
178776,train
203143,train
220902,train
125665,train
228211,train
223033,train
182144,train
190704,train
200525,train
195068,train
203813,train
223126,train
187758,train
177052,train
195416,train
197394,train
124254,train
217638,train
192132,train
188298,train
196867,train
181701,train
203389,train
204766,train
221210,train
176264,train
203080,train
176801,train
178762,train
184721,train
210819,train
169531,train
185623,train
194903,train
179318,train
222491,train
182676,train
224033,train
190921,train
173888,train
173457,train
227450,train
172661,train
172581,train
204633,train
179715,train
175544,train
193607,train
227231,train
186559,train
100009,train
193495,train
125040,train
177657,train
131020,train
196979,train
137986,train
174189,train
177785,train
202017,train
219457,train
226835,train
193076,train
197596,train
223712,train
217909,train
210930,train
211528,train
121970,train
225091,train
188439,train
173315,train
201624,train
189203,train
203604,train
177088,train
211592,train
223025,train
203654,train
186537,train
177174,train
181240,train
181500,train
226157,train
190142,train
198820,train
183202,train
195085,train
190177,train
179883,train
223467,train
191966,train
185157,train
199783,train
187593,train
170577,train
182432,train
176415,train
143103,train
198432,train
186080,train
183876,train
174263,train
106948,train
221842,train
173390,train
180972,train
185440,train
192246,train
184212,train
179433,train
220393,train
173832,train
177802,train
222350,train
118646,train
186408,train
211230,train
182548,train
224393,train
189586,train
176297,train
179638,train
198420,train
178547,train
179995,train
179455,train
175608,train
185259,train
180295,train
187949,train
186440,train
222652,train
197497,train
189011,train
194612,train
227490,train
183610,train
219893,train
176246,train
184145,train
198202,train
183368,train
173113,train
183079,train
178259,train
191890,train
203859,train
190666,train
190910,train
200148,train
180106,train
169248,train
221753,train
129346,train
181340,train
142847,train
136803,train
197096,train
127905,train
220633,train
184153,train
202729,train
226936,train
176183,train
176254,train
172444,train
217936,train
186991,train
170989,train
220526,train
199074,train
138372,train
123172,train
184353,train
204814,train
211322,train
179053,train
181582,train
96413,train
219492,train
173706,train
219509,train
176713,train
221366,train
137338,train
185351,train
126217,train
205554,train
184617,train
183399,train
203533,train
176678,train
145464,train
183566,train
199335,train
178922,train
173136,train
181762,train
224574,train
179012,train
173290,train
201424,train
173317,train
141170,train
180214,train
192390,train
225364,train
179216,train
172768,train
190159,train
178717,train
177796,train
202005,train
175958,train
173686,train
181660,train
178842,train
222007,train
224060,train
176300,train
206592,train
184386,train
212465,train
184494,train
223666,train
186549,train
199501,train
172947,train
126777,train
182464,train
175591,train
183643,train
181019,train
201385,train
222126,train
152211,train
225657,train
219152,train
224070,train
172857,train
171527,train
203275,train
190775,train
221819,train
195003,train
221558,train
184610,train
184404,train
223673,train
191368,train
125889,train
171953,train
207927,train
211804,train
175203,train
227664,train
207553,train
177915,train
176614,train
202834,train
201466,train
172953,train
181243,train
183884,train
180312,train
178955,train
202841,train
198594,train
223814,train
93796,train
122630,train
217896,train
209990,train
205809,train
201684,train
203099,train
176141,train
147063,train
222763,train
226760,train
130656,train
188831,train
192512,train
187829,train
173858,train
213037,train
213619,train
182645,train
138071,train
199446,train
177636,train
225938,train
226722,train
179692,train
220582,train
214958,train
184906,train
192963,train
193422,train
177649,train
225897,train
188893,train
121237,train
201679,train
176476,train
173313,train
198591,train
223192,train
200432,train
179739,train
199177,train
122883,train
210531,train
120977,train
176259,train
194995,train
180042,train
