user_id,fold
166815,train
146295,train
177075,train
210785,train
178238,train
170845,train
193643,train
174434,train
199677,train
205580,train
194936,train
174616,train
226998,train
219462,train
221550,train
218247,train
172652,train
172043,train
217908,train
177759,train
186938,train
226327,train
188100,train
204399,train
196248,train
174422,train
219457,train
212866,train
178483,train
175731,train
182912,train
169106,train
126223,train
218725,train
137130,train
127772,train
193466,train
179881,train
223928,train
196547,train
176089,train
172066,train
92709,train
192185,train
187843,train
201447,train
194087,train
196710,train
100570,train
186830,train
184658,train
199060,train
214451,train
192793,train
186548,train
221274,train
172186,train
167525,train
214373,train
173475,train
188697,train
201669,train
183646,train
222210,train
125880,train
172237,train
127325,train
183891,train
196782,train
227040,train
167837,train
202199,train
220407,train
176572,train
137147,train
178755,train
190315,train
187834,train
178828,train
191613,train
192962,train
225053,train
189266,train
173047,train
98744,train
223632,train
191165,train
191284,train
174573,train
192045,train
179765,train
195090,train
185989,train
212256,train
223584,train
224524,train
222563,train
118533,train
213142,train
138177,train
186660,train
177321,train
179485,train
169101,train
180868,train
199507,train
178716,train
193718,train
203805,train
188135,train
223711,train
199766,train
177811,train
177804,train
183189,train
200463,train
174100,train
182086,train
183465,train
157693,train
172238,train
145248,train
168484,train
200503,train
222425,train
189124,train
177274,train
203403,train
195699,train
190794,train
178567,train
120488,train
203204,train
138655,train
185147,train
189536,train
200748,train
173912,train
220728,train
178612,train
219073,train
182542,train
191673,train
122931,train
153150,train
192460,train
226180,train
125555,train
195813,train
210376,train
168156,train
174957,train
196319,train
195013,train
203439,train
179369,train
198417,train
190790,train
188790,train
194176,train
190294,train
126154,train
119328,train
203553,train
207905,train
225023,train
221562,train
205900,train
206332,train
222215,train
186407,train
195085,train
188474,train
176103,train
172482,train
205651,train
182330,train
202705,train
125018,train
188080,train
207335,train
208835,train
196833,train
120228,train
207939,train
201344,train
136815,train
226005,train
220547,train
173916,train
127563,train
127911,train
127736,train
187410,train
198674,train
186793,train
173830,train
189305,train
197340,train
173380,train
180717,train
171908,train
226334,train
181680,train
123171,train
183947,train
127534,train
175831,train
119171,train
222478,train
177565,train
222711,train
171581,train
207933,train
191141,train
222774,train
205773,train
183079,train
186224,train
228135,train
173996,train
173462,train
201122,train
179446,train
176022,train
205784,train
188774,train
179622,train
180925,train
137341,train
195160,train
193937,train
220393,train
186290,train
226773,train
126157,train
219364,train
167838,train
150801,train
177573,train
137101,train
185394,train
200101,train
226902,train
212677,train
221892,train
195321,train
201719,train
169220,train
196862,train
186272,train
227217,train
223151,train
183984,train
127182,train
196148,train
92591,train
150164,train
227734,train
225019,train
167347,train
227036,train
204788,train
178503,train
175770,train
227441,train
222619,train
183355,train
180364,train
206597,train
181757,train
201169,train
150891,train
127576,train
209044,train
80439,train
172750,train
186365,train
206569,train
208486,train
220694,train
221864,train
198775,train
179777,train
181108,train
219576,train
195118,train
193810,train
187407,train
198790,train
179851,train
177623,train
197184,train
182200,train
184187,train
193377,train
184147,train
179491,train
226719,train
206814,train
203665,train
200862,train
175291,train
146605,train
202280,train
196615,train
209265,train
173044,train
176156,train
172001,train
218764,train
223791,train
188907,train
92727,train
220504,train
174955,train
227265,train
126005,train
223608,train
201543,train
211514,train
225863,train
193471,train
202295,train
221090,train
177973,train
175724,train
188582,train
188033,train
176494,train
221793,train
223028,train
224600,train
188215,train
182997,train
201370,train
200586,train
200671,train
202755,train
184682,train
218483,train
77966,train
177628,train
172945,train
176099,train
165931,train
123684,train
181593,train
190758,train
199717,train
190163,train
227691,train
186254,train
198302,train
176027,train
227307,train
125820,train
189781,train
175550,train
183472,train
220551,train
193885,train
196948,train
187675,train
181183,train
206319,train
181964,train
180649,train
224060,train
184300,train
179775,train
192409,train
187605,train
201607,train
223652,train
192279,train
211353,train
125505,train
206487,train
221012,train
182846,train
196742,train
190787,train
221275,train
125591,train
174801,train
172010,train
131142,train
169888,train
173715,train
186223,train
183884,train
212075,train
137148,train
142673,train
222278,train
199165,train
219813,train
222050,train
174554,train
181141,train
198935,train
168415,train
197131,train
221296,train
184625,train
199404,train
203856,train
211432,train
224877,train
218948,train
212634,train
192957,train
189094,train
173261,train
204830,train
81837,train
195622,train
178835,train
185407,train
182720,train
174709,train
218937,train
150821,train
177578,train
123173,train
178089,train
180856,train
208870,train
171078,train
220441,train
224972,train
226980,train
179912,train
192876,train
191571,train
189817,train
181933,train
168140,train
175533,train
123707,train
184405,train
174985,train
181624,train
123683,train
211401,train
223543,train
166061,train
176807,train
189035,train
143312,train
127113,train
223231,train
182064,train
190638,train
173887,train
205006,train
180741,train
199692,train
191802,train
218981,train
173097,train
180863,train
198446,train
197907,train
217635,train
184823,train
174979,train
173621,train
194747,train
203144,train
202027,train
195146,train
183906,train
223471,train
180520,train
220142,train
225113,train
130491,train
175627,train
145444,train
98760,train
172363,train
183633,train
198979,train
220541,train
178842,train
219646,train
174087,train
181239,train
223031,train
175231,train
186052,train
219077,train
177234,train
189420,train
198723,train
214363,train
186118,train
176569,train
200898,train
195848,train
150840,train
197145,train
145255,train
213203,train
120302,train
174658,train
222427,train
185359,train
185145,train
205916,train
220818,train
177897,train
183401,train
203398,train
173022,train
185616,train
227383,train
223499,train
221818,train
182059,train
134192,train
169162,train
173442,train
152211,train
188299,train
208955,train
185360,train
203388,train
179436,train
176636,train
227259,train
180655,train
187911,train
212255,train
181660,train
220578,train
189511,train
171991,train
182593,train
118681,train
176409,train
192119,train
189095,train
171384,train
167704,train
194495,train
181533,train
178589,train
177246,train
214746,train
178334,train
176622,train
167846,train
221483,train
178985,train
185737,train
181251,train
202157,train
203244,train
167889,train
184665,train
178948,train
206674,train
178627,train
193458,train
175134,train
187376,train
136916,train
193988,train
212029,train
202024,train
200125,train
183728,train
181771,train
188755,train
175150,train
187673,train
181528,train
224061,train
173745,train
183021,train
84060,train
184347,train
222775,train
148209,train
185560,train
223744,train
174778,train
219476,train
223605,train
186896,train
222511,train
133271,train
177780,train
126152,train
201405,train
191381,train
187492,train
187360,train
181267,train
178968,train
208014,train
185961,train
137946,train
226482,train
227299,train
123435,train
189746,train
227796,train
198766,train
117841,train
222448,train
121553,train
221908,train
191551,train
193568,train
203530,train
216157,train
121023,train
129287,train
222952,train
121963,train
178951,train
207828,train
222967,train
180583,train
183134,train
224121,train
199105,train
197267,train
125455,train
211349,train
197973,train
222950,train
225968,train
178480,train
189809,train
182554,train
198387,train
182510,train
183938,train
177954,train
223521,train
178695,train
126240,train
199394,train
206500,train
174386,train
214383,train
187365,train
201908,train
222168,train
193928,train
179960,train
187432,train
223591,train
203159,train
223246,train
204960,train
175945,train
185513,train
177860,train
188051,train
201007,train
176620,train
187810,train
179916,train
226299,train
217911,train
219836,train
134666,train
125457,train
209991,train
131290,train
179450,train
180157,train
222052,train
175386,train
213208,train
177224,train
224376,train
200966,train
184221,train
212663,train
177891,train
201710,train
178197,train
201326,train
175631,train
176348,train
205634,train
203248,train
184775,train
186802,train
189107,train
182479,train
174673,train
223886,train
120464,train
201813,train
201332,train
221649,train
208692,train
197234,train
191140,train
223198,train
197645,train
211247,train
200541,train
103652,train
194723,train
227519,train
185214,train
182417,train
185861,train
206680,train
219063,train
205467,train
180873,train
196655,train
180906,train
187262,train
199785,train
197390,train
193392,train
209311,train
184120,train
226025,train
183790,train
200431,train
217682,train
153008,train
197993,train
179703,train
188252,train
193488,train
187144,train
195053,train
171971,train
209200,train
179929,train
145403,train
222965,train
192709,train
184959,train
225351,train
152812,train
119699,train
188160,train
120304,train
180773,train
174395,train
173863,train
189114,train
183921,train
198495,train
139973,train
184988,train
214251,train
225104,train
138139,train
219340,train
224052,train
220342,train
176412,train
193941,train
221131,train
109003,train
226990,train
186394,train
203288,train
182660,train
172377,train
218113,train
127725,train
171984,train
166863,train
187415,train
187047,train
175961,train
224056,train
178608,train
193584,train
200583,train
183056,train
110507,train
193499,train
195312,train
133654,train
182026,train
119558,train
198451,train
227234,train
209135,train
190141,train
179705,train
225943,train
198461,train
185511,train
207950,train
184842,train
190363,train
180560,train
214447,train
206843,train
185983,train
148274,train
177536,train
202931,train
176601,train
179794,train
223826,train
212462,train
186442,train
176282,train
179159,train
196243,train
195773,train
167707,train
184057,train
165933,train
177657,train
226376,train
227092,train
183259,train
181619,train
170960,train
178167,train
208356,train
199555,train
169950,train
173557,train
120145,train
173921,train
186404,train
207808,train
203160,train
191686,train
180394,train
218502,train
184138,train
220650,train
189748,train
202177,train
188159,train
121372,train
176874,train
133830,train
170577,train
221372,train
183493,train
201972,train
179766,train
171579,train
208391,train
199661,train
201723,train
208092,train
193856,train
207277,train
224425,train
223659,train
195169,train
178402,train
211737,train
223154,train
188967,train
173157,train
221819,train
120261,train
177992,train
168298,train
198286,train
184539,train
219251,train
203667,train
193652,train
165887,train
219607,train
220472,train
220825,train
205469,train
181689,train
223160,train
199198,train
122616,train
203595,train
173783,train
143330,train
198706,train
221936,train
202196,train
118737,train
177138,train
200971,train
198221,train
223204,train
174073,train
181919,train
205444,train
174428,train
171879,train
206351,train
191993,train
193549,train
173440,train
180095,train
187892,train
222483,train
175312,train
215776,train
214643,train
173432,train
172754,train
189310,train
219571,train
218967,train
227390,train
185366,train
193670,train
186312,train
194885,train
196702,train
177226,train
184047,train
174916,train
178561,train
222948,train
125000,train
199311,train
219916,train
177548,train
189503,train
220151,train
224530,train
208742,train
188318,train
184314,train
180592,train
182671,train
206039,train
221795,train
171405,train
204918,train
222930,train
176693,train
175199,train
201554,train
177907,train
170609,train
189106,train
175029,train
189364,train
217967,train
176758,train
208078,train
121927,train
178444,train
205818,train
181707,train
221965,train
182758,train
220292,train
210375,train
176781,train
124713,train
218910,train
144935,train
175662,train
170224,train
181115,train
224281,train
187241,train
222039,train
126075,train
122699,train
199129,train
182700,train
206175,train
219685,train
184829,train
209057,train
186926,train
191237,train
193399,train
118467,train
187362,train
218766,train
211322,train
194231,train
222997,train
194772,train
174599,train
172036,train
184062,train
176148,train
196235,train
212224,train
205857,train
80145,train
96400,train
189019,train
219006,train
119491,train
176326,train
201337,train
202817,train
179375,train
180044,train
149672,train
183673,train
224043,train
125450,train
171048,train
177577,train
222285,train
181742,train
175583,train
141529,train
178751,train
218998,train
195938,train
118432,train
221229,train
183915,train
184758,train
176900,train
218101,train
169120,train
226386,train
174513,train
131131,train
207849,train
196923,train
222578,train
226295,train
198331,train
210589,train
144394,train
178640,train
180895,train
190207,train
181063,train
187298,train
219181,train
222254,train
207102,train
183743,train
175091,train
223470,train
188811,train
171688,train
183065,train
179934,train
209643,train
205682,train
189777,train
126078,train
206467,train
104312,train
150832,train
219609,train
199652,train
190166,train
226166,train
173099,train
100576,train
219682,train
185457,train
186413,train
182152,train
225100,train
191965,train
172986,train
221812,train
175153,train
122176,train
212720,train
171895,train
221096,train
97397,train
123208,train
175211,train
200222,train
220881,train
177826,train
202329,train
224538,train
182863,train
191369,train
185458,train
181542,train
186515,train
172562,train
197943,train
179260,train
200603,train
200870,train
219375,train
220727,train
211937,train
219597,train
179430,train
203460,train
180073,train
189314,train
221937,train
189934,train
118731,train
207175,train
221260,train
223978,train
185258,train
219308,train
192634,train
218698,train
189774,train
191612,train
200309,train
176405,train
183404,train
221810,train
224347,train
175315,train
222852,train
212356,train
93526,train
172319,train
175472,train
200517,train
206590,train
149694,train
193012,train
189436,train
182541,train
179718,train
117820,train
181965,train
177153,train
196618,train
203254,train
222554,train
217766,train
222207,train
222560,train
188427,train
206333,train
202830,train
205457,train
198937,train
185334,train
186975,train
211220,train
183627,train
193413,train
214951,train
224412,train
218975,train
184985,train
201301,train
221718,train
177539,train
187795,train
124357,train
120650,train
171755,train
118529,train
192726,train
200943,train
201014,train
199786,train
221831,train
125162,train
198462,train
173272,train
221312,train
222944,train
182405,train
173861,train
176599,train
188496,train
181829,train
208080,train
199141,train
209874,train
223064,train
227350,train
207269,train
206779,train
182745,train
181217,train
222765,train
186458,train
171953,train
227665,train
118599,train
191633,train
175885,train
178076,train
202720,train
169141,train
178620,train
208734,train
128818,train
184670,train
212889,train
222018,train
205365,train
184285,train
208200,train
85969,train
220183,train
190277,train
194090,train
184950,train
184930,train
186019,train
212024,train
172703,train
137950,train
199239,train
174342,train
174078,train
183768,train
140285,train
209400,train
203098,train
173163,train
167712,train
180659,train
220180,train
225992,train
188760,train
189758,train
172372,train
134923,train
183272,train
123689,train
223555,train
112092,train
227742,train
212229,train
195429,train
205776,train
219968,train
189574,train
183228,train
227542,train
186384,train
176659,train
223942,train
208177,train
123904,train
148313,train
187828,train
181393,train
188696,train
172560,train
172323,train
171782,train
180053,train
184279,train
200926,train
212023,train
176469,train
196924,train
183199,train
181249,train
200891,train
187411,train
210248,train
189776,train
173181,train
203264,train
206378,train
172865,train
200618,train
181366,train
179313,train
174680,train
202939,train
143728,train
209474,train
223000,train
222973,train
202813,train
179593,train
210346,train
151662,train
178457,train
185234,train
188423,train
199528,train
131612,train
223937,train
216415,train
120335,train
186720,train
179988,train
176259,train
195055,train
196747,train
136963,train
209693,train
197135,train
200472,train
173716,train
122965,train
171847,train
177557,train
204066,train
126221,train
182323,train
180616,train
203272,train
223637,train
194603,train
207671,train
175870,train
178455,train
173701,train
220038,train
170597,train
176818,train
185793,train
220828,train
185485,train
175586,train
195056,train
183726,train
190325,train
206833,train
210997,train
137251,train
197678,train
208182,train
171375,train
145258,train
183016,train
191609,train
157159,train
222011,train
203438,train
197875,train
145404,train
168014,train
207922,train
118669,train
181726,train
201966,train
171749,train
222240,train
173906,train
97528,train
226788,train
192938,train
176387,train
184728,train
223523,train
195857,train
173313,train
187223,train
200826,train
124350,train
175311,train
184939,train
201716,train
203359,train
118428,train
222988,train
209709,train
96025,train
178785,train
179435,train
188072,train
181810,train
152065,train
208184,train
199616,train
228146,train
227014,train
183145,train
189101,train
185000,train
223667,train
177662,train
175654,train
222181,train
181925,train
179222,train
225051,train
223989,train
219009,train
212078,train
118489,train
192386,train
186268,train
174083,train
187989,train
187210,train
224650,train
176694,train
187764,train
177304,train
223179,train
217838,train
224562,train
165919,train
180909,train
184367,train
141853,train
178332,train
177836,train
174823,train
209138,train
125034,train
197497,train
204550,train
215424,train
202512,train
188056,train
177288,train
211642,train
186861,train
223475,train
196724,train
203182,train
145407,train
175827,train
202114,train
195117,train
182146,train
183798,train
193474,train
219883,train
193358,train
61394,train
127099,train
211249,train
174627,train
103648,train
126072,train
193009,train
180511,train
175636,train
179845,train
212670,train
208019,train
201489,train
210612,train
182167,train
202064,train
226733,train
224456,train
205388,train
183827,train
204778,train
125893,train
180822,train
185395,train
168440,train
181550,train
184055,train
189855,train
179551,train
173771,train
204199,train
183345,train
198301,train
199712,train
206343,train
122191,train
196504,train
122447,train
225365,train
181145,train
214374,train
219400,train
187800,train
223500,train
168153,train
199135,train
174665,train
192300,train
194960,train
186506,train
175103,train
174918,train
171993,train
198995,train
221236,train
180860,train
179318,train
183027,train
205768,train
190682,train
217728,train
118674,train
221098,train
171343,train
196808,train
192301,train
189167,train
184740,train
227304,train
184230,train
219586,train
219543,train
