user_id,fold
110595,train
179461,train
179815,train
179781,train
147061,train
197944,train
226392,train
224462,train
174624,train
184448,train
190876,train
205382,train
220705,train
177088,train
220178,train
211801,train
194940,train
179049,train
220083,train
176791,train
181663,train
101940,train
176344,train
186546,train
143331,train
183127,train
146460,train
190447,train
206669,train
125042,train
201568,train
179636,train
175474,train
175776,train
192220,train
224531,train
166103,train
187743,train
171763,train
177817,train
102042,train
124244,train
220467,train
177461,train
226282,train
97404,train
178084,train
220397,train
227024,train
175347,train
190748,train
172938,train
128309,train
205391,train
195783,train
189857,train
193729,train
185132,train
138490,train
222558,train
137138,train
192411,train
207945,train
171850,train
201231,train
185638,train
199614,train
203204,train
225023,train
120340,train
203145,train
172802,train
220916,train
173236,train
221334,train
181252,train
199726,train
221390,train
199555,train
172981,train
197926,train
181878,train
101701,train
185887,train
184745,train
218247,train
189523,train
184746,train
199505,train
177403,train
150781,train
214963,train
133606,train
223132,train
182214,train
188176,train
174175,train
189473,train
208249,train
223859,train
198659,train
222003,train
176707,train
171764,train
173018,train
177624,train
180896,train
118694,train
200181,train
221746,train
186035,train
180945,train
225970,train
201560,train
217821,train
211230,train
220180,train
217961,train
200620,train
186773,train
200723,train
178973,train
183213,train
197968,train
170612,train
121234,train
202993,train
219613,train
177138,train
223419,train
176088,train
198427,train
193432,train
173922,train
196797,train
199189,train
226398,train
224168,train
221169,train
174263,train
174634,train
178383,train
122258,train
190939,train
225665,train
174229,train
175663,train
224036,train
200092,train
223505,train
209417,train
179390,train
178764,train
183018,train
195064,train
146059,train
127142,train
172939,train
119994,train
194029,train
177022,train
172969,train
192602,train
225339,train
192284,train
175791,train
129984,train
203191,train
175049,train
183393,train
184920,train
200940,train
201368,train
201003,train
201000,train
215772,train
184212,train
171867,train
184866,train
186402,train
221464,train
221343,train
123370,train
180836,train
187231,train
152301,train
174534,train
195147,train
183715,train
196237,train
179091,train
204579,train
176631,train
181504,train
182365,train
203712,train
175597,train
138046,train
193605,train
133585,train
176817,train
209695,train
123174,train
199443,train
183021,train
168132,train
184269,train
202833,train
172198,train
179660,train
183062,train
167778,train
117869,train
172952,train
182989,train
122882,train
219453,train
197567,train
200625,train
186502,train
204786,train
190047,train
190636,train
184155,train
192135,train
227648,train
175079,train
145243,train
218707,train
173228,train
226759,train
186423,train
176149,train
178517,train
141704,train
221393,train
192794,train
174935,train
206899,train
186957,train
220609,train
183541,train
176465,train
185329,train
185341,train
200228,train
188822,train
217835,train
194925,train
219599,train
126918,train
146415,train
224336,train
181005,train
221492,train
206627,train
212672,train
223035,train
204764,train
166922,train
219022,train
133614,train
211408,train
97304,train
140108,train
121538,train
181726,train
219819,train
139593,train
193007,train
180860,train
194772,train
195699,train
129992,train
223801,train
180415,train
179493,train
176064,train
222208,train
215299,train
122260,train
175198,train
175592,train
127580,train
186245,train
184923,train
177562,train
174408,train
203612,train
190251,train
199626,train
171600,train
196747,train
172742,train
207839,train
186649,train
190183,train
118460,train
179523,train
196939,train
210896,train
213484,train
184673,train
209475,train
225259,train
182838,train
206502,train
105458,train
130768,train
175779,train
122184,train
121352,train
200640,train
219602,train
222183,train
186868,train
182321,train
197702,train
197142,train
125532,train
222467,train
203728,train
127519,train
220550,train
179735,train
200943,train
209708,train
208630,train
187984,train
175080,train
171576,train
177652,train
194604,train
184296,train
117502,train
185055,train
180297,train
221276,train
118756,train
221909,train
172574,train
201739,train
179806,train
117952,train
227320,train
117890,train
209124,train
190791,train
214637,train
203266,train
202493,train
197135,train
185568,train
203441,train
146410,train
167765,train
219325,train
205160,train
202438,train
182557,train
200631,train
227519,train
189177,train
208673,train
223235,train
188542,train
121669,train
225143,train
174161,train
200194,train
181364,train
168143,train
176829,train
181195,train
124637,train
183920,train
196256,train
118754,train
181510,train
222931,train
220612,train
174552,train
182677,train
174544,train
196738,train
186769,train
174946,train
168138,train
198797,train
208221,train
176416,train
200612,train
226729,train
220310,train
194497,train
225454,train
189775,train
166946,train
181643,train
198501,train
175769,train
195033,train
204823,train
190228,train
200568,train
172388,train
221963,train
166220,train
123366,train
206539,train
179572,train
203603,train
117947,train
130782,train
199734,train
174083,train
226298,train
140064,train
136916,train
219551,train
174143,train
200001,train
196741,train
185335,train
96409,train
227333,train
171988,train
225100,train
219970,train
194169,train
210378,train
172231,train
207568,train
133715,train
223447,train
149240,train
222708,train
224269,train
172862,train
221853,train
188895,train
184996,train
201676,train
125585,train
167867,train
135763,train
188767,train
201265,train
199500,train
189122,train
98746,train
171542,train
173120,train
182856,train
84854,train
209397,train
200175,train
187759,train
189719,train
176423,train
206949,train
191322,train
200997,train
177424,train
206328,train
118652,train
211735,train
211405,train
220300,train
199694,train
214061,train
184836,train
187382,train
175228,train
177192,train
199498,train
173745,train
125875,train
190862,train
124856,train
117809,train
122985,train
172227,train
207211,train
177731,train
183714,train
105336,train
179439,train
195804,train
167686,train
198689,train
165998,train
184565,train
177649,train
196722,train
177927,train
195100,train
202108,train
187138,train
192182,train
218916,train
174013,train
227613,train
196527,train
220728,train
119955,train
134293,train
175221,train
189139,train
199144,train
175542,train
219966,train
223781,train
213575,train
227769,train
118525,train
184424,train
178435,train
180667,train
200220,train
180965,train
198385,train
197974,train
120456,train
227364,train
190453,train
189945,train
174343,train
223835,train
222847,train
140029,train
93490,train
172844,train
219363,train
190910,train
201682,train
182080,train
224365,train
176987,train
185282,train
227545,train
92729,train
183512,train
175841,train
183153,train
100573,train
220778,train
203490,train
178496,train
169165,train
120316,train
171103,train
170597,train
120484,train
217816,train
134419,train
120488,train
202157,train
96402,train
206817,train
175658,train
92685,train
219352,train
203297,train
205821,train
204917,train
193590,train
191764,train
133709,train
220171,train
147063,train
145468,train
206549,train
176610,train
120385,train
131146,train
203656,train
196883,train
203206,train
196888,train
200990,train
200203,train
202145,train
200426,train
192559,train
188768,train
198524,train
188817,train
196513,train
213207,train
180153,train
203102,train
145253,train
193574,train
214724,train
122610,train
173747,train
221652,train
222492,train
174435,train
222556,train
185226,train
171940,train
145212,train
179739,train
181779,train
182017,train
190746,train
205640,train
194730,train
203395,train
180020,train
199331,train
186888,train
219774,train
183602,train
126349,train
124958,train
181523,train
173364,train
138110,train
184873,train
181611,train
201971,train
173311,train
178773,train
175656,train
211418,train
194837,train
184775,train
178703,train
184916,train
118730,train
196580,train
207552,train
207452,train
177517,train
219890,train
220191,train
190956,train
146391,train
122622,train
175263,train
209141,train
220189,train
184574,train
199441,train
190277,train
185263,train
182773,train
193677,train
197143,train
173848,train
177662,train
173045,train
122617,train
178339,train
200662,train
227235,train
227567,train
133598,train
184181,train
174855,train
209697,train
179562,train
210701,train
183695,train
197114,train
175337,train
173903,train
195547,train
180199,train
175082,train
190140,train
181825,train
180126,train
223937,train
189420,train
182242,train
181188,train
194623,train
200961,train
222526,train
169173,train
206958,train
222569,train
193487,train
122619,train
224588,train
223034,train
180778,train
220644,train
193941,train
126838,train
178685,train
195125,train
209976,train
187562,train
217830,train
175768,train
181578,train
172829,train
216102,train
214494,train
210807,train
173582,train
217889,train
183875,train
195062,train
200070,train
118637,train
118529,train
178563,train
215218,train
224059,train
200858,train
187710,train
203124,train
192015,train
96982,train
182744,train
182394,train
187408,train
173132,train
168224,train
168298,train
181112,train
179421,train
173076,train
180927,train
205684,train
222270,train
222850,train
175287,train
96954,train
181821,train
201359,train
176695,train
190159,train
178999,train
186505,train
222013,train
214768,train
129292,train
179771,train
193560,train
207204,train
193017,train
223247,train
193728,train
150898,train
127636,train
223849,train
179794,train
222455,train
173133,train
187906,train
140073,train
200491,train
205687,train
124084,train
189600,train
200503,train
209474,train
194664,train
178508,train
175129,train
179784,train
208704,train
183387,train
203363,train
180089,train
147485,train
181115,train
184015,train
178440,train
207174,train
125496,train
222610,train
221321,train
168201,train
184455,train
197077,train
197921,train
209317,train
174331,train
192715,train
200907,train
209900,train
169606,train
189973,train
175279,train
186748,train
176452,train
206513,train
207290,train
118643,train
222012,train
186439,train
206651,train
178620,train
192331,train
181362,train
174391,train
185522,train
223106,train
198588,train
199031,train
209138,train
181185,train
180473,train
180527,train
206813,train
176206,train
168189,train
172281,train
220157,train
226007,train
200750,train
121971,train
199595,train
173781,train
179465,train
222989,train
160780,train
188539,train
204630,train
119350,train
219259,train
224422,train
178190,train
205375,train
219445,train
173758,train
188774,train
185484,train
178374,train
192762,train
176781,train
220039,train
176758,train
171858,train
206368,train
193692,train
196892,train
223467,train
201400,train
219415,train
179892,train
167350,train
200545,train
206746,train
180802,train
190451,train
171528,train
173240,train
224235,train
191633,train
224622,train
209717,train
176740,train
120462,train
191502,train
174341,train
179591,train
190022,train
187561,train
179024,train
227457,train
186272,train
201508,train
127149,train
181140,train
187841,train
187244,train
202707,train
205053,train
221641,train
193838,train
218550,train
184471,train
185477,train
201194,train
130997,train
127182,train
180104,train
222574,train
212597,train
179676,train
182519,train
200621,train
183145,train
152523,train
155763,train
203244,train
131394,train
222599,train
214062,train
134958,train
182258,train
222429,train
172753,train
228197,train
124571,train
181707,train
193125,train
222397,train
198998,train
222584,train
199507,train
202740,train
197082,train
178567,train
206354,train
202824,train
179749,train
96437,train
172494,train
195497,train
223436,train
217822,train
201271,train
208183,train
186840,train
174982,train
184760,train
219559,train
200420,train
188325,train
226420,train
198655,train
174312,train
180890,train
190622,train
186970,train
145396,train
180209,train
198520,train
176603,train
205727,train
179066,train
178153,train
213209,train
205910,train
186558,train
199091,train
179779,train
191960,train
185697,train
197189,train
218185,train
224527,train
176300,train
223112,train
187344,train
226279,train
180609,train
175546,train
118606,train
205691,train
120475,train
205630,train
173944,train
145255,train
198416,train
178964,train
220177,train
226761,train
206501,train
175032,train
175464,train
185559,train
189151,train
175876,train
140017,train
181258,train
224456,train
168126,train
199712,train
173733,train
134358,train
224912,train
201543,train
200527,train
203009,train
211770,train
187043,train
184486,train
180157,train
179057,train
178115,train
193368,train
94132,train
119480,train
216320,train
203392,train
209645,train
193885,train
214606,train
200232,train
196623,train
175473,train
183316,train
222309,train
170481,train
128820,train
182872,train
211299,train
123192,train
205408,train
185475,train
166963,train
209691,train
210571,train
220461,train
206335,train
221339,train
185085,train
227306,train
179223,train
119331,train
223873,train
199935,train
178621,train
182859,train
180368,train
219977,train
214572,train
193911,train
145462,train
123281,train
165978,train
208185,train
171548,train
184040,train
226822,train
176036,train
212257,train
196657,train
194267,train
196644,train
227569,train
222991,train
225872,train
225968,train
226209,train
188123,train
203391,train
220695,train
182466,train
206515,train
140085,train
178978,train
192704,train
134731,train
204071,train
181207,train
223769,train
219967,train
182613,train
195234,train
222278,train
172538,train
150195,train
168339,train
194037,train
196999,train
223843,train
218439,train
126164,train
166068,train
209702,train
100571,train
183271,train
224118,train
226097,train
196090,train
175949,train
166061,train
224455,train
176261,train
188497,train
202931,train
220400,train
173256,train
186116,train
180562,train
176221,train
183355,train
170145,train
150818,train
206039,train
173927,train
208693,train
196528,train
186938,train
138678,train
198007,train
191326,train
187927,train
176655,train
220185,train
223877,train
224470,train
171846,train
199033,train
182430,train
181446,train
126023,train
192103,train
209925,train
180782,train
205801,train
183098,train
183790,train
118553,train
150327,train
178922,train
125619,train
183617,train
185772,train
205443,train
175928,train
184541,train
182487,train
176699,train
209624,train
192797,train
205866,train
186802,train
185694,train
181338,train
183134,train
188155,train
198821,train
151578,train
179111,train
180677,train
145311,train
96956,train
165919,train
226818,train
219246,train
119402,train
172950,train
171106,train
225823,train
210346,train
221171,train
220183,train
223025,train
192095,train
192211,train
209642,train
190289,train
178837,train
227548,train
203410,train
175356,train
198493,train
181244,train
221301,train
191989,train
208495,train
221614,train
131015,train
92684,train
199733,train
196895,train
177349,train
204782,train
224175,train
201335,train
174753,train
227102,train
225027,train
189749,train
187042,train
176583,train
183635,train
207116,train
223068,train
207461,train
122978,train
175429,train
200289,train
184461,train
179376,train
184965,train
220225,train
200033,train
177831,train
214251,train
194924,train
178512,train
179333,train
174870,train
186507,train
187603,train
185269,train
220881,train
176736,train
174754,train
223677,train
184178,train
177495,train
196084,train
186793,train
177619,train
187046,train
182050,train
182419,train
197644,train
227023,train
207480,train
180730,train
175333,train
128814,train
189175,train
154819,train
228041,train
120931,train
181429,train
227449,train
212250,train
185604,train
222482,train
176917,train
217968,train
174828,train
213202,train
131741,train
227659,train
122447,train
122135,train
182777,train
205548,train
186449,train
176296,train
200125,train
174543,train
211731,train
192823,train
119617,train
193317,train
202685,train
180437,train
204584,train
123627,train
176144,train
193600,train
201973,train
195163,train
138131,train
219183,train
183509,train
181417,train
212283,train
219538,train
180717,train
198661,train
218989,train
180429,train
199553,train
219596,train
181754,train
222960,train
178691,train
177839,train
141644,train
193986,train
174983,train
196803,train
176937,train
173709,train
181101,train
192387,train
215024,train
127725,train
172444,train
200638,train
227551,train
199648,train
180686,train
202860,train
182274,train
189147,train
179120,train
222763,train
177788,train
208792,train
184367,train
196844,train
184157,train
186397,train
183335,train
178465,train
193228,train
202070,train
125450,train
138506,train
171146,train
173110,train
192497,train
169443,train
131564,train
177537,train
175872,train
180529,train
176640,train
150893,train
197526,train
171845,train
202511,train
211936,train
124996,train
221617,train
203350,train
205900,train
217584,train
205813,train
214447,train
172959,train
211970,train
21421,train
177269,train
185485,train
200984,train
139716,train
186312,train
225998,train
172916,train
220446,train
188755,train
191324,train
225840,train
125666,train
178386,train
200281,train
203273,train
191379,train
123928,train
222334,train
141629,train
173107,train
225870,train
202996,train
177883,train
224290,train
216225,train
120306,train
180006,train
184412,train
217832,train
222511,train
172106,train
131390,train
178774,train
221929,train
174321,train
186244,train
187834,train
178571,train
176141,train
181127,train
220910,train
190203,train
181982,train
166859,train
225358,train
196150,train
202006,train
178632,train
212725,train
186968,train
218733,train
188810,train
200440,train
126166,train
178420,train
198733,train
218944,train
219576,train
212726,train
174447,train
181156,train
186946,train
219547,train
218543,train
186952,train
199061,train
175718,train
166877,train
203253,train
206118,train
197328,train
206963,train
172360,train
178098,train
197016,train
203623,train
219838,train
224371,train
184076,train
198211,train
221684,train
175331,train
184974,train
222513,train
195927,train
200021,train
214735,train
121862,train
187813,train
185124,train
194983,train
172903,train
179655,train
179081,train
183317,train
196390,train
222168,train
173268,train
222422,train
175401,train
171759,train
178436,train
200351,train
199220,train
180570,train
195032,train
124339,train
176252,train
144066,train
185472,train
203523,train
183009,train
193549,train
184811,train
175280,train
187760,train
185153,train
189375,train
192067,train
170547,train
205133,train
178870,train
178926,train
180192,train
190005,train
176215,train
188733,train
221532,train
125430,train
120856,train
182270,train
202284,train
221921,train
195519,train
176195,train
224496,train
195776,train
179754,train
221048,train
174070,train
197966,train
209699,train
170153,train
226908,train
147915,train
219831,train
200163,train
189357,train
187363,train
218317,train
186830,train
174067,train
181679,train
182089,train
180503,train
211505,train
212560,train
180102,train
177277,train
199173,train
176836,train
211799,train
121356,train
196795,train
187989,train
212673,train
202808,train
182415,train
206415,train
180632,train
226980,train
118066,train
126576,train
170128,train
218458,train
186438,train
186446,train
181200,train
221521,train
214966,train
175567,train
181441,train
193593,train
192197,train
221330,train
225846,train
175247,train
203431,train
179107,train
173774,train
176623,train
219396,train
185612,train
127941,train
206488,train
216152,train
220137,train
192550,train
174264,train
202342,train
206019,train
176913,train
212305,train
198454,train
184432,train
168929,train
199607,train
175757,train
178347,train
202059,train
93681,train
219373,train
182030,train
137020,train
187750,train
199586,train
174049,train
190663,train
166824,train
211662,train
178522,train
219383,train
184104,train
172407,train
185777,train
203303,train
204199,train
185390,train
175165,train
179953,train
175885,train
181161,train
186425,train
120886,train
226444,train
174300,train
185407,train
121407,train
201553,train
179366,train
176678,train
187017,train
221210,train
142861,train
127727,train
221170,train
170955,train
178036,train
179132,train
185553,train
177554,train
189125,train
171068,train
177835,train
175830,train
197875,train
185706,train
227350,train
202294,train
140259,train
181036,train
188778,train
178851,train
181245,train
166939,train
193021,train
197075,train
175891,train
212866,train
182054,train
171112,train
212653,train
152143,train
206570,train
137094,train
196190,train
142862,train
204606,train
226811,train
192369,train
220353,train
175014,train
172773,train
184501,train
222573,train
219554,train
209264,train
222118,train
173504,train
193354,train
178758,train
122097,train
214495,train
172245,train
174371,train
174418,train
199178,train
168017,train
227311,train
219393,train
167685,train
186434,train
180883,train
179896,train
185458,train
219531,train
175691,train
208871,train
219425,train
191325,train
183642,train
179097,train
143425,train
188160,train
172701,train
198561,train
187988,train
186932,train
168216,train
172998,train
181846,train
179500,train
183071,train
179885,train
223933,train
179284,train
209854,train
189435,train
174805,train
190166,train
187275,train
186365,train
220121,train
212656,train
202038,train
227158,train
202697,train
181875,train
178976,train
169221,train
187494,train
208663,train
184691,train
154292,train
198232,train
197839,train
198380,train
222024,train
168162,train
223643,train
193989,train
199007,train
182268,train
190509,train
196661,train
184012,train
175352,train
193626,train
201415,train
225994,train
119627,train
221102,train
182409,train
209986,train
211362,train
215329,train
175452,train
126914,train
196144,train
172612,train
196900,train
202466,train
125535,train
182049,train
205493,train
196954,train
145759,train
180077,train
194931,train
227476,train
205413,train
202291,train
152116,train
178761,train
189792,train
198654,train
205451,train
141853,train
122532,train
177090,train
185819,train
227245,train
225814,train
184981,train
169175,train
204568,train
209985,train
183353,train
221835,train
174707,train
218608,train
172239,train
175007,train
218701,train
205414,train
189048,train
223172,train
198399,train
174151,train
221549,train
222271,train
228032,train
186891,train
200154,train
188044,train
173439,train
202169,train
93599,train
188047,train
179243,train
92801,train
187391,train
221752,train
205765,train
196056,train
208869,train
172596,train
222585,train
196525,train
185779,train
93655,train
193537,train
198509,train
171495,train
182593,train
182036,train
200431,train
195048,train
187142,train
192368,train
184932,train
201152,train
179650,train
140114,train
194989,train
175614,train
185551,train
207103,train
124718,train
201448,train
196823,train
190070,train
181533,train
171573,train
120723,train
196765,train
205400,train
199745,train
186305,train
130811,train
190685,train
177559,train
187856,train
150318,train
205664,train
217684,train
210620,train
108732,train
194735,train
204668,train
186540,train
133234,train
189110,train
202051,train
182057,train
184703,train
183682,train
183793,train
193980,train
125047,train
187412,train
195773,train
181768,train
187100,train
185183,train
196658,train
120342,train
221786,train
124802,train
101703,train
181777,train
191498,train
198586,train
190006,train
206351,train
212480,train
138118,train
198006,train
178201,train
205820,train
201246,train
185241,train
198376,train
177362,train
220124,train
173718,train
122104,train
223861,train
205768,train
187602,train
196515,train
223192,train
187873,train
168133,train
186472,train
179016,train
222961,train
172217,train
223854,train
127733,train
221337,train
194685,train
175824,train
197115,train
190845,train
210379,train
190156,train
184953,train
220199,train
171844,train
225113,train
184929,train
177530,train
201805,train
198570,train
217958,train
205774,train
122411,train
185669,train
190638,train
129855,train
206182,train
220913,train
183067,train
150895,train
178078,train
184315,train
188803,train
222696,train
199538,train
188487,train
222367,train
185504,train
191558,train
192108,train
179555,train
181742,train
202301,train
180650,train
196529,train
138567,train
184712,train
175809,train
203675,train
124159,train
176825,train
227208,train
196948,train
168644,train
223194,train
190211,train
181122,train
153153,train
178234,train
154738,train
223200,train
178169,train
183959,train
193645,train
214452,train
178484,train
205933,train
191365,train
189893,train
191368,train
177909,train
224476,train
187346,train
124227,train
189854,train
178245,train
223054,train
171985,train
190753,train
214496,train
184407,train
126229,train
173220,train
180460,train
192496,train
182738,train
179746,train
203101,train
173436,train
181676,train
193782,train
144434,train
199641,train
185244,train
127146,train
206568,train
175026,train
223823,train
193214,train
223746,train
181222,train
204790,train
225097,train
193596,train
226162,train
117857,train
183475,train
221376,train
181110,train
128815,train
203307,train
166823,train
226586,train
171025,train
185225,train
180450,train
189100,train
196128,train
127679,train
182481,train
217755,train
189894,train
179736,train
125056,train
126022,train
183598,train
189018,train
196077,train
205924,train
131736,train
227514,train
186103,train
126276,train
184954,train
224050,train
223745,train
180036,train
174770,train
214750,train
117820,train
173870,train
202360,train
173326,train
134648,train
183068,train
96987,train
173464,train
174277,train
202058,train
222396,train
222110,train
211304,train
199644,train
165931,train
190630,train
181077,train
87898,train
200467,train
141633,train
173563,train
172102,train
177481,train
182031,train
193685,train
133679,train
179991,train
182135,train
194043,train
179469,train
176188,train
179729,train
167892,train
118409,train
198729,train
172823,train
190167,train
207142,train
150892,train
219242,train
223046,train
127953,train
201187,train
122823,train
175960,train
193582,train
194613,train
176868,train
181395,train
219163,train
182046,train
195353,train
223857,train
207966,train
224530,train
186266,train
183534,train
183724,train
193665,train
121556,train
180839,train
124072,train
198433,train
171355,train
219974,train
204163,train
195942,train
179807,train
172674,train
171130,train
98821,train
200930,train
224526,train
179759,train
191969,train
171139,train
223644,train
185382,train
199365,train
133788,train
182517,train
192780,train
197975,train
176685,train
180703,train
143597,train
181341,train
187854,train
227678,train
180702,train
215750,train
209676,train
226384,train
185377,train
202209,train
180648,train
177324,train
194150,train
195935,train
174460,train
181782,train
190152,train
225470,train
178093,train
172965,train
138697,train
180678,train
174896,train
180962,train
186275,train
150164,train
200121,train
227565,train
181196,train
189222,train
214446,train
180792,train
189579,train
173711,train
179360,train
218446,train
220866,train
196625,train
172461,train
188140,train
201605,train
192764,train
197088,train
199039,train
129755,train
189901,train
181830,train
173237,train
168652,train
188247,train
222485,train
123927,train
185708,train
119823,train
224969,train
124701,train
186061,train
176000,train
147468,train
219527,train
138078,train
197939,train
220036,train
204399,train
205711,train
204580,train
185317,train
189257,train
227046,train
179158,train
202350,train
175340,train
172678,train
199785,train
155831,train
199613,train
195162,train
184955,train
211194,train
188229,train
193771,train
191626,train
173562,train
179876,train
150763,train
123265,train
172884,train
196638,train
192800,train
124333,train
177492,train
173776,train
191925,train
186817,train
96375,train
176587,train
220772,train
192759,train
206849,train
131121,train
178206,train
200308,train
204773,train
166957,train
219784,train
186279,train
177993,train
179873,train
184719,train
204807,train
205596,train
193814,train
218595,train
175027,train
183477,train
200591,train
180327,train
223121,train
200756,train
181123,train
221015,train
189754,train
183582,train
203641,train
222468,train
189093,train
187065,train
184978,train
202274,train
177878,train
167991,train
125891,train
186973,train
198790,train
117887,train
208541,train
174023,train
189576,train
175778,train
174619,train
178110,train
216033,train
173327,train
193810,train
181684,train
215226,train
199420,train
188884,train
212455,train
202484,train
207826,train
181236,train
197643,train
205612,train
184341,train
170146,train
185406,train
220423,train
199552,train
186808,train
195965,train
193985,train
188963,train
203505,train
199324,train
127585,train
174053,train
222026,train
185852,train
198203,train
186889,train
193633,train
210339,train
199760,train
167869,train
176342,train
196177,train
203201,train
186270,train
181058,train
193373,train
122190,train
199203,train
209644,train
175958,train
122048,train
219837,train
175443,train
131142,train
226905,train
189743,train
227835,train
178651,train
182761,train
183688,train
195820,train
178575,train
198788,train
222284,train
226993,train
175421,train
205189,train
218740,train
121966,train
166009,train
188126,train
181808,train
224238,train
172428,train
192884,train
183096,train
173269,train
77966,train
200392,train
174540,train
142763,train
173165,train
166917,train
185115,train
180393,train
175503,train
182446,train
223053,train
119464,train
185191,train
92724,train
204806,train
221841,train
201287,train
179984,train
122038,train
204031,train
173229,train
168150,train
175463,train
105580,train
201196,train
189546,train
184663,train
180861,train
178352,train
219377,train
203627,train
194377,train
178877,train
177457,train
188897,train
191619,train
179599,train
203128,train
177439,train
193123,train
119174,train
179733,train
197645,train
188811,train
203812,train
219593,train
179291,train
130979,train
143881,train
180547,train
205498,train
201794,train
172114,train
177891,train
217369,train
224284,train
219503,train
178923,train
174119,train
220456,train
224410,train
189152,train
200128,train
169248,train
208564,train
205056,train
204779,train
218664,train
195755,train
224892,train
223730,train
206465,train
225296,train
176382,train
199256,train
225947,train
204816,train
189923,train
213482,train
181495,train
219241,train
219414,train
200857,train
219220,train
184984,train
202336,train
175941,train
195535,train
181670,train
227050,train
173937,train
220720,train
187048,train
202022,train
178449,train
144064,train
184808,train
221760,train
197356,train
222148,train
187511,train
224700,train
219090,train
185222,train
127569,train
184503,train
221628,train
205555,train
152972,train
185834,train
186250,train
223827,train
211521,train
134188,train
200549,train
181325,train
200035,train
122891,train
188586,train
223353,train
174638,train
197076,train
225940,train
195119,train
211487,train
182579,train
197403,train
